Date,Evaporation,Volume,V2,SurfaceArea,EvapVol,C2 (wt%)
2025-10-15,2239.781,319476200.0,319476179.841971,9,20.158029,26.300001659454434
2025-10-16,2246.5637,319476200.0,319476179.7809267,9,20.2190733,26.300001664479737
2025-10-17,2253.1995,319476200.0,319476179.7212045,9,20.2787955,26.300001669396202
2025-10-18,2259.8901,319476200.0,319476179.6609891,9,20.3390109,26.300001674353272
2025-10-19,2266.5515,319476200.0,319476179.6010365,9,20.3989635,26.300001679288705
2025-10-20,2273.274,319476200.0,319476179.540534,9,20.459466,26.300001684269407
2025-10-21,2280.03,319476200.0,319476179.47973,9,20.52027,26.30000168927493
2025-10-22,2286.733,319476200.0,319476179.419403,9,20.580597,26.300001694241185
2025-10-23,2293.3733,319476200.0,319476179.3596403,9,20.6403597,26.300001699160987
2025-10-24,2299.9678,319476200.0,319476179.3002898,9,20.6997102,26.300001704046853
2025-10-25,2306.5222,319476200.0,319476179.2413002,9,20.7586998,26.30000170890301
2025-10-26,2313.0,319476200.0,319476179.183,9,20.817,26.300001713702414
2025-10-27,2319.3542,319476200.0,319476179.1258122,9,20.874187800000005,26.300001718410247
2025-10-28,2325.6057,319476200.0,319476179.0695487,9,20.9304513,26.30000172304198
2025-10-29,2331.806,319476200.0,319476179.013746,9,20.986254000000002,26.300001727635784
2025-10-30,2337.9753,319476200.0,319476178.9582223,9,21.041777699999997,26.30000173220662
2025-10-31,2344.0674,319476200.0,319476178.9033934,9,21.096606599999998,26.300001736720265
2025-11-01,2350.176,319476200.0,319476178.848416,9,21.151584,26.30000174124613
2025-11-02,2356.1797,319476200.0,319476178.7943827,9,21.2056173,26.30000174569427
2025-11-03,2362.22,319476200.0,319476178.74002,9,21.25998,26.300001750169532
2025-11-04,2368.2556,319476200.0,319476178.6856996,9,21.3143004,26.30000175464131
2025-11-05,2374.2874,319476200.0,319476178.6314134,9,21.368586600000004,26.300001759110273
2025-11-06,2380.3286,319476200.0,319476178.5770426,9,21.422957399999998,26.300001763586202
2025-11-07,2386.3987,319476200.0,319476178.5224117,9,21.477588300000004,26.30000176808354
2025-11-08,2392.468,319476200.0,319476178.467788,9,21.532212,26.300001772580288
2025-11-09,2398.4746,319476200.0,319476178.4137286,9,21.5862714,26.300001777030577
2025-11-10,2404.4128,319476200.0,319476178.3602848,9,21.639715199999998,26.30000178143019
2025-11-11,2410.353,319476200.0,319476178.306823,9,21.693177,26.300001785831288
2025-11-12,2416.2227,319476200.0,319476178.2539957,9,21.746004299999996,26.30000179018015
2025-11-13,2422.0,319476200.0,319476178.202,9,21.798,26.300001794460552
2025-11-14,2427.7803,319476200.0,319476178.1499773,9,21.850022699999997,26.30000179874318
2025-11-15,2433.6597,319476200.0,319476178.0970627,9,21.9029373,26.30000180309923
2025-11-16,2439.4607,319476200.0,319476178.0448537,9,21.9551463,26.300001807397194
