Date,Saturation_vapour,Actual_vapour,Solar-Irradiance,Slope,Psychrometric constant,Radiation-Based_evaporation,Aerodynamics_evaporation,Evaporation,wind_speed,Day,Month,Year,Month_sin,Month_cos,dayofyear,trend,dayofyear_sin,dayofyear_cos,month_sin,month_cos,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,rolling_mean_60,rolling_std_60,cumulative_mean,cumulative_std,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17,lag_18,lag_19,lag_20,lag_21,lag_22,lag_23,lag_24,lag_25,lag_26,lag_27,lag_28,lag_29,lag_30,lag_31,lag_32,lag_33,lag_34,lag_35,lag_36,lag_37,lag_38,lag_39,lag_40,lag_41,lag_42,lag_43,lag_44,lag_45,lag_46,lag_47,lag_48,lag_49,lag_50,lag_51,lag_52,lag_53,lag_54,lag_55,lag_56,lag_57,lag_58,lag_59,lag_60
2024-09-04,3.847317057,3.323979149,246.2701635,223.4914379,66.99320263,8.747109811,2.547835507,7.317398282,4.561195399,4,9,2024,-1.0,-1.8369701987210297e-16,248,903,-0.9033558023246842,-0.4288919379124841,-1.0,-1.8369701987210297e-16,7.8748130381428565,0.45128427004817245,8.309591558233333,0.6167697004122404,8.716024480633333,0.6647152725558161,7.435044676330752,1.5024897927976872,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732,8.95748506,8.777360384,9.19858956,9.041586899,9.402668537,9.678028686,9.208342565,8.904449098,9.833634418,8.254932395,8.099403867,8.731619586,9.067591052,8.918201775,8.347496142,9.116485474,9.006628947,8.329644085
2024-09-05,3.819905613,3.308459298,245.424035,222.1083035,66.98525878,8.716023096,3.133556045,7.422521446,5.832573702,5,9,2024,-1.0,-1.8369701987210297e-16,249,904,-0.9106046300942162,-0.41327860778290443,-1.0,-1.8369701987210297e-16,7.836783302,0.46619964888157717,8.2343983667,0.5805943470495315,8.689622688950001,0.68415248930927,7.435030838507182,1.5016585974376127,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732,8.95748506,8.777360384,9.19858956,9.041586899,9.402668537,9.678028686,9.208342565,8.904449098,9.833634418,8.254932395,8.099403867,8.731619586,9.067591052,8.918201775,8.347496142,9.116485474,9.006628947
2024-09-06,3.820464576,3.260514153,244.547979,222.1365221,66.98542124,8.684931784,2.93551502,7.352874108,5.059243645,6,9,2024,-1.0,-1.8369701987210297e-16,250,905,-0.9175836260593934,-0.3975428142825566,-1.0,-1.8369701987210297e-16,7.793302411,0.48178885340768723,8.1550930091,0.5291859040765998,8.660229166183335,0.7031244949633352,7.434940157789183,1.5008312044635577,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732,8.95748506,8.777360384,9.19858956,9.041586899,9.402668537,9.678028686,9.208342565,8.904449098,9.833634418,8.254932395,8.099403867,8.731619586,9.067591052,8.918201775,8.347496142,9.116485474
2024-09-07,3.914749097,3.247966767,243.6763558,226.8879116,67.0125439,8.65748075,2.828824438,7.328482854,4.043603365,7,9,2024,-1.0,-1.8369701987210297e-16,251,906,-0.9242907221930934,-0.3816892202666586,-1.0,-1.8369701987210297e-16,7.750524670071429,0.49536545731901166,8.118041716366667,0.5471559693296413,8.643245611383334,0.7228369145508905,7.4348227847971335,1.500006867550929,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732,8.95748506,8.777360384,9.19858956,9.041586899,9.402668537,9.678028686,9.208342565,8.904449098,9.833634418,8.254932395,8.099403867,8.731619586,9.067591052,8.918201775,8.347496142
2024-09-08,3.965734907,3.222642762,242.7849882,229.450389,67.02698297,8.627670271,3.252579855,7.412481094,4.126124986,8,9,2024,-1.0,-1.8369701987210297e-16,252,907,-0.9307239310379793,-0.3657225234972692,-1.0,-1.8369701987210297e-16,7.700539989214286,0.491345705660411,8.0767059961,0.5522013792271793,8.6181502667,0.7390843272345619,7.434798179410793,1.4991799171839704,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732,8.95748506,8.777360384,9.19858956,9.041586899,9.402668537,9.678028686,9.208342565,8.904449098,9.833634418,8.254932395,8.099403867,8.731619586,9.067591052,8.918201775
2024-09-09,3.961937543,3.234569332,241.899497,229.2597037,67.02591295,8.596065997,3.416348071,7.424307048,4.458065755,9,9,2024,-1.0,-1.8369701987210297e-16,253,908,-0.9368813462954315,-0.34964745525122826,-1.0,-1.8369701987210297e-16,7.634516692642857,0.45856973300815634,8.0312119063,0.5476863550254085,8.590762199966667,0.7524733360042398,7.434786638012101,1.4983541905657116,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732,8.95748506,8.777360384,9.19858956,9.041586899,9.402668537,9.678028686,9.208342565,8.904449098,9.833634418,8.254932395,8.099403867,8.731619586,9.067591052
2024-09-10,3.91405373,3.116580734,240.9345411,226.8529301,67.01234588,8.560042608,3.74847618,7.462824324,4.481114416,10,9,2024,-1.0,-1.8369701987210297e-16,254,909,-0.9427611433904206,-0.33346877891818705,-1.0,-1.8369701987210297e-16,7.579537526857143,0.42636729103104215,7.991481273700001,0.5441148239694207,8.569615612266666,0.766151769725998,7.434817448656044,1.4975300749750189,7.424307048,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732,8.95748506,8.777360384,9.19858956,9.041586899,9.402668537,9.678028686,9.208342565,8.904449098,9.833634418,8.254932395,8.099403867,8.731619586
2024-09-11,3.980232052,3.183077218,240.0516854,230.1781229,67.03106004,8.531057797,3.704110635,7.442412481,4.378408741,11,9,2024,-1.0,-1.8369701987210297e-16,255,910,-0.9483615800121716,-0.31719128858910595,-1.0,-1.8369701987210297e-16,7.525546103499999,0.3881308771448864,7.949337101733334,0.5357034769378797,8.558665755833335,0.7775953521932317,7.434825785683865,1.4967070512322203,7.462824324,7.424307048,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732,8.95748506,8.777360384,9.19858956,9.041586899,9.402668537,9.678028686,9.208342565,8.904449098,9.833634418,8.254932395,8.099403867
2024-09-12,3.884727287,3.178300947,239.1196762,225.3768007,67.00396772,8.494501044,4.26618282,7.525510849,5.72177237,12,9,2024,-1.0,-1.8369701987210297e-16,256,911,-0.9536809966304455,-0.300819807635668,-1.0,-1.8369701987210297e-16,7.468206285857143,0.3123114358605786,7.9045869718,0.5118577083263,8.546508730066668,0.7880560171509323,7.434925221060308,1.4958883759076187,7.442412481,7.462824324,7.424307048,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732,8.95748506,8.777360384,9.19858956,9.041586899,9.402668537,9.678028686,9.208342565,8.904449098,9.833634418,8.254932395
2024-10-01,4.01013172,3.171464432,219.4372275,231.6778289,67.03942957,7.799426227,4.259977059,7.005087613,4.836055292,1,10,2024,-0.8660254037844386,0.5000000000000001,275,912,-0.9997685019798909,0.021516097436222233,-0.8660254037844386,0.5000000000000001,7.377014396142856,0.2327366530068189,7.849904811266667,0.5175644627822994,8.499366283316666,0.7943321124828462,7.434454424118291,1.4951357131332206,7.525510849,7.442412481,7.462824324,7.424307048,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732,8.95748506,8.777360384,9.19858956,9.041586899,9.402668537,9.678028686,9.208342565,8.904449098,9.833634418
2024-10-02,3.927292484,3.098345307,218.2858121,227.5187707,67.01611075,7.755802965,4.715047797,7.063933859,5.346691046,2,10,2024,-0.8660254037844386,0.5000000000000001,276,913,-0.9992500112396835,0.03872228089217399,-0.8660254037844386,0.5000000000000001,7.308889771785714,0.15854090564296397,7.808224411333333,0.5290930236183247,8.468691029333334,0.8137250886705056,7.434049040567834,1.4943669422413504,7.005087613,7.525510849,7.442412481,7.462824324,7.424307048,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732,8.95748506,8.777360384,9.19858956,9.041586899,9.402668537,9.678028686,9.208342565,8.904449098
2024-10-03,3.856964895,3.110948706,217.1752423,223.9779123,66.99598726,7.714026847,5.13252722,7.11964324,6.545311022,3,10,2024,-0.8660254037844386,0.5000000000000001,277,914,-0.9984354211555643,0.05591699010060302,-0.8660254037844386,0.5000000000000001,7.301886149642857,0.16491692679492181,7.768804809200001,0.5350387504544528,8.433879373916666,0.8261293978599449,7.433705427671039,1.4935853975250142,7.063933859,7.005087613,7.525510849,7.442412481,7.462824324,7.424307048,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732,8.95748506,8.777360384,9.19858956,9.041586899,9.402668537,9.678028686,9.208342565
2024-10-04,3.857762584,3.067973148,216.0304756,224.0181264,66.99621723,7.673391271,5.613630108,7.199200877,6.780626714,4,10,2024,-0.8660254037844386,0.5000000000000001,278,915,-0.9973249731081555,0.07309512989807776,-0.8660254037844386,0.5000000000000001,7.301285389714286,0.1653016384021412,7.7292372835666665,0.5316856315344668,8.3925655771,0.8248370237589114,7.433449418336244,1.4927891161093467,7.11964324,7.063933859,7.005087613,7.525510849,7.442412481,7.462824324,7.424307048,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732,8.95748506,8.777360384,9.19858956,9.041586899,9.402668537,9.678028686
2024-10-05,3.885034366,2.990872861,214.8630989,225.3922656,67.00405572,7.632819029,4.726447334,6.966809655,5.141179454,5,10,2024,-0.8660254037844386,0.5000000000000001,279,916,-0.9959189961471792,0.0902516100310407,-0.8660254037844386,0.5000000000000001,7.288820552142857,0.1838329623077021,7.673295672999999,0.5201685122939694,8.351967929066667,0.8341705780959835,7.432940541822247,1.4920536300614984,7.199200877,7.11964324,7.063933859,7.005087613,7.525510849,7.442412481,7.462824324,7.424307048,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732,8.95748506,8.777360384,9.19858956,9.041586899,9.402668537
2024-10-06,4.069934246,2.917559915,213.6938933,234.6725545,67.05601347,7.597170578,2.294509668,6.418709739,1.894904433,6,10,2024,-0.8660254037844386,0.5000000000000001,280,917,-0.994217906893952,0.10738134666416306,-0.8660254037844386,0.5000000000000001,7.224628513357142,0.29585817094533773,7.585540454633333,0.5013967059062694,8.308253309733335,0.8655540743074039,7.431835715239651,1.4916155197980994,6.966809655,7.199200877,7.11964324,7.063933859,7.005087613,7.525510849,7.442412481,7.462824324,7.424307048,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732,8.95748506,8.777360384,9.19858956,9.041586899
2024-10-07,4.174241874,2.694051746,212.4361469,239.8807521,67.08445561,7.555658994,3.232917726,6.610963187,2.085727482,7,10,2024,-0.8660254037844386,0.5000000000000001,281,918,-0.9922222094179324,0.12447926388678869,-0.8660254037844386,0.5000000000000001,7.166660066285715,0.3314647554181533,7.534361500866667,0.5201888384703931,8.265126203516667,0.8846941994147712,7.4309424915963005,1.4910487667893062,6.418709739,6.966809655,7.199200877,7.11964324,7.063933859,7.005087613,7.525510849,7.442412481,7.462824324,7.424307048,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732,8.95748506,8.777360384,9.19858956
2024-10-08,4.202203331,2.431262557,211.147039,241.2736677,67.09197852,7.510651788,3.537271615,6.646152319,1.897579679,8,10,2024,-0.8660254037844386,0.5000000000000001,282,919,-0.989932495087353,0.141540295217043,-0.8660254037844386,0.5000000000000001,7.116179938499999,0.3539744376399399,7.4883099075666655,0.535923517595283,8.229606069099999,0.9062994000409754,7.4300894588,1.4904619071596463,6.610963187,6.418709739,6.966809655,7.199200877,7.11964324,7.063933859,7.005087613,7.525510849,7.442412481,7.462824324,7.424307048,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732,8.95748506,8.777360384
2024-10-09,4.196870468,2.477300213,210.0387696,241.0081124,67.09054699,7.471070439,4.007842534,6.716929363,2.181731868,9,10,2024,-0.8660254037844386,0.5000000000000001,283,920,-0.9873494423939864,0.15855938510313475,-0.8660254037844386,0.5000000000000001,7.072497546285715,0.36336960492526715,7.447042961266666,0.5463169491291301,8.19226347415,0.9218262306954366,7.429315126448425,1.4898369947899122,6.646152319,6.610963187,6.418709739,6.966809655,7.199200877,7.11964324,7.063933859,7.005087613,7.525510849,7.442412481,7.462824324,7.424307048,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732,8.95748506
2024-10-10,4.229705609,2.457913765,208.8898428,242.6423942,67.09933703,7.431176635,4.822508495,6.866060976,2.644211972,10,10,2024,-0.8660254037844386,0.5000000000000001,284,921,-0.9844738167520923,0.17553149042142777,-0.8660254037844386,0.5000000000000001,7.033467537857143,0.35324730607170945,7.410524774400001,0.5473497610438627,8.156149228216666,0.9307361301879955,7.428704221729935,1.4891434991381645,6.716929363,6.646152319,6.610963187,6.418709739,6.966809655,7.199200877,7.11964324,7.063933859,7.005087613,7.525510849,7.442412481,7.462824324,7.424307048,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464,9.032915732
2024-10-11,4.146878476,2.547244919,207.8050921,238.5163151,67.07705253,7.390131904,3.643181038,6.56768467,2.209209929,11,10,2024,-0.8660254037844386,0.5000000000000001,285,922,-0.9813064702716093,0.19245158197082995,-0.8660254037844386,0.5000000000000001,6.972280225142856,0.35452799674515983,7.365201889166667,0.5592416458387343,8.115639514983334,0.9462280982029632,7.427771372811485,1.4886055260265778,6.866060976,6.716929363,6.646152319,6.610963187,6.418709739,6.966809655,7.199200877,7.11964324,7.063933859,7.005087613,7.525510849,7.442412481,7.462824324,7.424307048,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847,8.998267464
2024-10-12,4.093620135,2.658504453,206.7319275,235.8569017,67.06252529,7.350374922,4.685978832,6.760511367,3.003139337,12,10,2024,-0.8660254037844386,0.5000000000000001,286,923,-0.9778483415056567,0.20931464596304888,-0.8660254037844386,0.5000000000000001,6.922115013928571,0.3285108784896951,7.320143380533334,0.5513751512587496,8.078495406983333,0.9550584874399993,7.427049229948052,1.4879608397023083,6.56768467,6.866060976,6.716929363,6.646152319,6.610963187,6.418709739,6.966809655,7.199200877,7.11964324,7.063933859,7.005087613,7.525510849,7.442412481,7.462824324,7.424307048,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447,8.989157847
2024-11-01,4.154468162,2.160810842,184.5949697,238.8948948,67.07910999,6.564916212,6.010863636,6.443450489,2.842066362,1,11,2024,-0.5000000000000004,0.8660254037844384,306,924,-0.8498170915275277,0.5270777086423724,-0.5000000000000004,0.8660254037844384,6.850760585928572,0.3150191784601521,7.256637290166666,0.5383957836993366,8.035119474350001,0.9693652661231984,7.425985879957837,1.4875070542971935,6.760511367,6.56768467,6.866060976,6.716929363,6.646152319,6.610963187,6.418709739,6.966809655,7.199200877,7.11964324,7.063933859,7.005087613,7.525510849,7.442412481,7.462824324,7.424307048,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713,9.046006447
2024-11-02,4.095071958,2.341992434,183.6901486,235.9294637,67.0629234,6.531160878,5.731542975,6.354177177,3.14878924,2,11,2024,-0.5000000000000004,0.8660254037844384,307,925,-0.8406184056344783,0.5416278206559811,-0.5000000000000004,0.8660254037844384,6.7670938950714286,0.27503672882735025,7.194025441233334,0.530149158604982,7.988467532083333,0.9819139153023969,7.424828419155507,1.487119944606411,6.443450489,6.760511367,6.56768467,6.866060976,6.716929363,6.646152319,6.610963187,6.418709739,6.966809655,7.199200877,7.11964324,7.063933859,7.005087613,7.525510849,7.442412481,7.462824324,7.424307048,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296,9.153293713
2024-11-03,4.106857174,2.323112761,182.6792598,236.5183497,67.0661507,6.495530979,3.247249723,5.777939271,1.717401479,3,11,2024,-0.5000000000000004,0.8660254037844384,308,926,-0.8311706263658079,0.5560174366570446,-0.5000000000000004,0.8660254037844384,6.679440442071429,0.37185705480234804,7.113347003333333,0.5556035355093906,7.926617881666667,1.0024605426066895,7.423051839707659,1.4873006765049872,6.354177177,6.443450489,6.760511367,6.56768467,6.866060976,6.716929363,6.646152319,6.610963187,6.418709739,6.966809655,7.199200877,7.11964324,7.063933859,7.005087613,7.525510849,7.442412481,7.462824324,7.424307048,7.412481094,7.328482854,7.352874108,7.422521446,7.317398282,7.141317381,7.207611516,7.21769395,8.0176786,8.281774069,8.328268296,8.198292408,8.232532645,8.3486332,8.112266626,7.927371227,7.961606582,7.954937752,8.027700118,8.1463318,9.05136629,8.645057972,8.386226646,8.302231304,8.314345857,8.645552429,8.868014747,8.70673764,8.654743302,8.789129742,8.652552702,8.440021636,9.732034836,9.678317192,9.610792731,9.399335129,9.332613546,9.19252944,9.411963752,9.845699695,9.627723854,9.488918296
